index,위도,경도,수요 지수,인프라 지수,접근성 지수,합산 지수,순위
238,37.54877008187725,126.8674505876218,0.22,0.9704712209,0.3705530850944569,4.002048611988914,152
80,37.53731702897325,126.833590546847,0.3467117242880692,0.5711395014,0.3850363661687621,3.9926220808659396,153
140,37.52387647235017,126.84785624278764,0.3825506830123877,0.7807977361,0.0621367204883699,3.981173011251066,154
293,37.53529566023747,126.87605339989656,0.2178947368421053,0.8250602391,0.5045327771115647,3.9665544534757613,155
47,37.5102619844436,126.83100245405876,0.3678944026383566,0.7609592401,0.1106700139621628,3.9506249239544653,156
40,37.54179144869732,126.82789092287508,0.4113426554706884,0.7266273756,0.0089989706726637,3.939308625369458,157
109,37.52608255864853,126.83934911444564,0.3557721352015205,0.782474152,0.1100612500721888,3.9197036153535003,158
57,37.53279452829741,126.83080123071228,0.2967787930317155,0.9138826449,0.1494963769716034,3.9074308019335,159
69,37.512531230872376,126.8338109936547,0.2463578589096138,0.9145847247,0.2973268063335903,3.9019702155248637,160
291,37.53078912007656,126.8760909433775,0.2012631578947369,0.8630501542,0.4613254882510607,3.8563302322705426,161
244,37.51273291268891,126.87058366719428,0.2968928043269705,0.7241757547,0.2828836112743616,3.7954755579105464,162
143,37.51037246996509,126.85080246835412,0.4244935415057962,0.5156448649,0.104154337952284,3.7865596547393454,163
60,37.53955427446759,126.83074081999992,0.2822821355701934,0.8202137703,0.221159980568474,3.7764403151581085,164
147,37.51938553372084,126.85072438689993,0.3388368090233766,0.826369918,0.0272843083633695,3.740329306866999,165
209,37.53072878620049,126.86477349663524,0.2604210526315789,0.9641551948,0.1140847989074862,3.719006303204446,166
146,37.51713226908757,126.85074391052414,0.3587981124632325,0.7469454189,0.0275710252847635,3.701821563148922,167
123,37.50808797572671,126.8451649953598,0.4608787022062929,0.259053814,0.2081551260841058,3.6996900934059695,168
207,37.52622225232076,126.86481171251604,0.212,0.9009605301,0.30621571032079,3.68635248084158,169
310,37.53756384665318,126.87886424731307,0.2433684210526315,0.8910652074,0.2060930742916155,3.6545270896990205,170
295,37.539802196918615,126.87601584805284,0.3538947368421052,0.6169013121,0.1413494039753097,3.6398698532032503,171
170,37.52842956132689,126.8563047981916,0.2789528987038089,0.7854885612,0.181031161781042,3.6067568381849378,172
230,37.53074397133836,126.86760285515231,0.3273684210526316,0.8067411197,0.0002411955144428,3.578175156744675,173
280,37.54654700512991,126.87312954379152,0.2408421052631578,0.8580776652,0.2059340890792786,3.573076140137504,174
96,37.53282646005315,126.83646006786554,0.1979196428427247,0.9129082842,0.2610863310085709,3.53550708747349,175
114,37.51032552539715,126.84231673471344,0.2574755469014323,0.5496361872,0.4447604520887191,3.5336465599860323,176
227,37.52398416552862,126.86765992051212,0.2751578947368421,0.8580312196,0.0693012464032992,3.505612300427651,177
102,37.5103097417509,126.83948816122376,0.2999249010520119,0.5597694117,0.2921142655256873,3.503316760763446,178
39,37.53953820301626,126.82791114940804,0.2122149578395035,0.8341509148,0.2793023674528734,3.500196311542768,179
277,37.539787210270205,126.87318614271275,0.2850526315789473,0.7979334888,0.0940438296412301,3.494270426356144,180
303,37.52179093851097,126.8789950318489,0.292850008693582,0.7764293185,0.0909673978401111,3.4918934848417145,181
173,37.510418804973376,126.8592882215534,0.2905759361498009,0.5911348529,0.2410671033098139,3.4078595293184333,182
225,37.51947762397174,126.86769795349552,0.136444352626863,0.8406138852,0.4375938879018367,3.375081661964851,183
200,37.51044935633254,126.8649454010926,0.262529041443168,0.8102874407,0.06461457975928,3.3249782895775684,184
155,37.517147785585166,126.853572747859,0.1773776584149219,0.9575038376,0.1686051765313367,3.316483978752205,185
49,37.514768500182406,126.8309622273134,0.2423150632762252,0.795671808,0.1184399066471445,3.28211380895164,186
104,37.51481626521831,126.83944844463196,0.1864431223523531,0.8949688969,0.186581376309165,3.281759280532449,187
