시군구_코드,법정동_코드,번,지,건물_명,새주소_도로_코드,새주소_본_번,새주소_부_번
강남구,논현동,217,21,논현동 217-21 제2종근린생활시설 (주식회사 혜양),서울특별시 강남구 논현로122길,17.0,0.0
강남구,논현동,187,9,논현동 187-9 제2종근린생활시설 (아벨수강건설주식회사),서울특별시 강남구 강남대로118길,60.0,1.0
강남구,논현동,202,7,리스트 강남(List Gangnam),서울특별시 강남구 봉은사로,125.0,0.0
강남구,논현동,62,9,헬리오스타워,서울특별시 강남구 도산대로,238.0,0.0
강남구,논현동,205,2,논현동한화꿈에그린아파트,서울특별시 강남구 논현로111길,39.0,
강남구,논현동,254,34,丹松빌딩,서울특별시 강남구 선릉로119길,14.0,0.0
강남구,논현동,1,1,1st Avenue,서울특별시 강남구 도산대로,104.0,
강남구,논현동,1,2,BK성형외과,서울특별시 강남구 도산대로,106.0,
강남구,논현동,217,34,학동아파트,서울특별시 강남구 논현로124길,28.0,0.0
강남구,논현동,55,12,네오빌,서울특별시 강남구 강남대로132길,42.0,0.0
강남구,논현동,1,3,렉스타워,서울특별시 강남구 도산대로,108.0,
강남구,논현동,110,11,이스트강남,서울특별시 강남구 선릉로135길,17.0,4.0
강남구,논현동,267,1,플랜에이빌딩,서울특별시 강남구 선릉로119길,5.0,
강남구,논현동,164,16,스퀘어164,서울특별시 강남구 학동로2길,50.0,0.0
강남구,논현동,188,17,제이린 강남,서울특별시 강남구 강남대로118길,73.0,
강남구,논현동,50,1,이투데이빌딩,서울특별시 강남구 강남대로,556.0,
강남구,논현동,1,0,삼주빌딩,서울특별시 강남구 강남대로,606.0,
강남구,논현동,14,0,엔트라움(N TRAUM),서울특별시 강남구 학동로11길,58.0,
강남구,논현동,36,1,풍림빌라,서울특별시 강남구 논현로135길,9.0,
강남구,논현동,242,22,미림빌딩,서울특별시 강남구 선릉로129길,9.0,7.0
강남구,논현동,152,5,논현동대우아이빌 힐타운,서울특별시 강남구 논현로,641.0,
강남구,논현동,222,18,신동아아파트 제B동,서울특별시 강남구 논현로118길,17.0,
강남구,논현동,164,1,화이트518,서울특별시 강남구 강남대로,518.0,0.0
강남구,논현동,160,14,논현동 160-14 제1종근린생활시설 (백완기),서울특별시 강남구 강남대로122길,37.0,0.0
강남구,논현동,174,4,논현동 공동주택,서울특별시 강남구 논현로117길,16.0,0.0
강남구,논현동,176,23,유퍼스트빌딩,서울특별시 강남구 논현로115길,12.0,0.0
강남구,논현동,73,33,적송사옥,서울특별시 강남구 논현로142길,17.0,0.0
강남구,논현동,257,4,태양아트빌,서울특별시 강남구 선릉로121길,55.0,
강남구,논현동,117,0,씨앤에스빌딩,서울특별시 강남구 언주로134길,32.0,
강남구,논현동,144,8,L/S 빌딩,서울특별시 강남구 학동로2길,39.0,
강남구,논현동,63,12,논현동 63-12 제2종근린생활시설,서울특별시 강남구 언주로149길,11.0,3.0
강남구,논현동,124,0,한국가구사옥,서울특별시 강남구 학동로,120.0,
강남구,논현동,267,22,AFFINE SPACE,서울특별시 강남구 선릉로115길,4.0,
강남구,논현동,127,14,강남구 민자유치 논현2호 주차장,서울특별시 강남구 학동로20길,13.0,
강남구,논현동,66,0,선주빌딩,서울특별시 강남구 논현로,750.0,
강남구,논현동,113,24,해피하우스,서울특별시 강남구 학동로47길,13.0,8.0
강남구,논현동,274,0,경남논현아파트,서울특별시 강남구 언주로116길,12.0,0.0
강남구,논현동,244,1,N244,서울특별시 강남구 학동로46길,23.0,0.0
강남구,논현동,103,11,골든캐슬,서울특별시 강남구 도산대로54길,48.0,8.0
강남구,논현동,130,1,로사빌딩,서울특별시 강남구 학동로28길,13.0,
강남구,논현동,132,9,논현동 공용빌딩,서울특별시 강남구 학동로24길,19.0,
강남구,논현동,122,17,논현파크빌,서울특별시 강남구 학동로6길,6.0,13.0
강남구,논현동,9,22,도산빌딩,서울특별시 강남구 도산대로26길,18.0,0.0
강남구,논현동,275,0,논현동동부센트레빌,서울특별시 강남구 언주로116길,6.0,
강남구,논현동,156,23,논현동다가구,서울특별시 강남구 학동로26길,62.0,0.0
강남구,논현동,123,8,은솔빌딩,서울특별시 강남구 학동로8길,10.0,
강남구,논현동,194,20,승운빌딩,서울특별시 강남구 논현로111길,36.0,
강남구,논현동,67,1,베다니빌,서울특별시 강남구 언주로147길,51.0,
강남구,논현동,194,23,논현동 2차 한화 꿈에 그린 아파트,서울특별시 강남구 봉은사로21길,19.0,0.0
강남구,논현동,126,13,엘리인코 빌딩,서울특별시 강남구 강남대로128길,75.0,
강남구,논현동,273,2,파크쉐르빌,서울특별시 강남구 언주로116길,26.0,0.0
강남구,논현동,151,30,힐탑관광호텔,서울특별시 강남구 논현로,647.0,0.0
강남구,논현동,70,12,씨에스윈드 주차장,서울특별시 강남구 언주로,723.0,0.0
강남구,논현동,211,15,한솔빌딩,서울특별시 강남구 언주로,639.0,0.0
강남구,논현동,236,14,글래드큐브,서울특별시 강남구 봉은사로37길,7.0,9.0
강남구,논현동,230,11,동광팰리스B동,서울특별시 강남구 봉은사로37길,23.0,0.0
강남구,논현동,103,1,신현빌라,서울특별시 강남구 선릉로141길,17.0,0.0
강남구,논현동,197,3,논현동 197-3 공동주택,서울특별시 강남구 강남대로114길,26.0,0.0
강남구,논현동,171,16,논현밸류,서울특별시 강남구 논현로121길,58.0,0.0
강남구,논현동,221,13,HY Tower,서울특별시 강남구 논현로,628.0,0.0
강남구,논현동,145,17,G하우스,서울특별시 강남구 강남대로126길,20.0,
강남구,논현동,15,9,앳플리빌딩,서울특별시 강남구 강남대로146길,37.0,0.0
강남구,논현동,113,8,펠리체토모,서울특별시 강남구 학동로47길,13.0,4.0
강남구,논현동,133,8,논현동상가주택,서울특별시 강남구 논현로123길,32.0,0.0
강남구,논현동,131,10,라이트워크,서울특별시 강남구 논현로127길,13.0,11.0
강남구,논현동,125,4,POTTERYBARN west elm,서울특별시 강남구 학동로,142.0,
강남구,논현동,115,17,영동정형외과,서울특별시 강남구 학동로,309.0,
강남구,논현동,234,0,M빌딩,서울특별시 강남구 논현로,612.0,0.0
강남구,논현동,141,10,스카이빌딩,서울특별시 강남구 학동로4길,18.0,
강남구,논현동,16,28,미하임1,서울특별시 강남구 도산대로8길,20.0,4.0
강남구,논현동,124,26,가야하우스,서울특별시 강남구 학동로8길,7.0,6.0
강남구,논현동,63,1,논현동 63-1  복합빌딩,서울특별시 강남구 언주로149길,17.0,
강남구,논현동,190,1,서진플로렌스 190,서울특별시 강남구 논현로115길,23.0,0.0
강남구,논현동,276,1,ACROHILLS 논현,서울특별시 강남구 언주로,604.0,
강남구,논현동,129,1,진우빌딩(다래전시장),서울특별시 강남구 논현로,667.0,
강남구,논현동,44,3,태흥논현빌라,서울특별시 강남구 학동로7길,14.0,0.0
강남구,논현동,35,0,논현동 00단독주택,서울특별시 강남구 학동로25길,40.0,0.0
강남구,논현동,79,5,삼성빌라트,서울특별시 강남구 학동로31길,29.0,
강남구,논현동,277,20,아모제논현빌딩,서울특별시 강남구 봉은사로,317.0,0.0
강남구,논현동,220,0,우연빌딩,서울특별시 강남구 논현로122길,10.0,
강남구,논현동,249,18,까사미아,서울특별시 강남구 학동로42길,36.0,
강남구,논현동,268,15,메가젠임플란트타워,서울특별시 강남구 선릉로,607.0,0.0
강남구,논현동,222,15,더제이원빌딩,서울특별시 강남구 봉은사로29길,44.0,0.0
강남구,논현동,16,5,논현동근생및주택,서울특별시 강남구 강남대로146길,7.0,12.0
강남구,논현동,39,1,스카이빌라,서울특별시 강남구 학동로19길,24.0,
강남구,논현동,12,6,함소아 빌딩,서울특별시 강남구 논현로149길,67.0,13.0
강남구,논현동,236,8,GLAD LIVE,서울특별시 강남구 봉은사로,223.0,
강남구,논현동,9,2,콜렉티브빌딩,서울특별시 강남구 도산대로24길,19.0,
강남구,논현동,74,6,아난티 앳 강남,서울특별시 강남구 논현로,734.0,0.0
강남구,논현동,23,14,그랑빌,서울특별시 강남구 학동로3길,28.0,
강남구,논현동,22,0,논현아파트 제104동,서울특별시 강남구 강남대로146길,28.0,
강남구,논현동,33,7,C&A 사옥,서울특별시 강남구 논현로139길,8.0,
강남구,논현동,88,5,태승빌딩,서울특별시 강남구 학동로33길,7.0,
강남구,논현동,173,5,희준빌,서울특별시 강남구 논현로121길,35.0,0.0
강남구,논현동,11,0,논현동 110000 제2종근린생활시설 ((주)현세인베스트),서울특별시 강남구 도산대로12길,13.0,0.0
강남구,논현동,199,5,보라티알,서울특별시 강남구 강남대로,480.0,
강남구,논현동,110,12,더 케이(THE K ),서울특별시 강남구 선릉로133길,20.0,0.0
강남구,논현동,229,5,푸빌,서울특별시 강남구 논현로116길,24.0,0.0
강남구,논현동,235,13,KTS빌딩,서울특별시 강남구 봉은사로,215.0,
강남구,논현동,23,7,논현동 크리에이티브타운,서울특별시 강남구 학동로7길,29.0,
강남구,논현동,242,14,GOOD,서울특별시 강남구 선릉로127길,10.0,
강남구,논현동,18,0,삼우빌딩,서울특별시 강남구 강남대로,590.0,0.0
강남구,논현동,240,13,고영빌딩,서울특별시 강남구 선릉로129길,22.0,
강남구,논현동,160,11,louis(루이스빌딩),서울특별시 강남구 강남대로122길,31.0,
강남구,논현동,151,4,다복한 집,서울특별시 강남구 봉은사로25길,68.0,0.0
강남구,논현동,34,0,동방타운,서울특별시 강남구 논현로139길,7.0,
강남구,논현동,3,2,청호빌딩,서울특별시 강남구 도산대로,120.0,
강남구,논현동,267,14,엘지유플러스 논현고객센터,서울특별시 강남구 선릉로,635.0,
강남구,논현동,39,21,초석빌딩,서울특별시 강남구 학동로23길,17.0,
강남구,논현동,253,3,한스빌,서울특별시 강남구 선릉로125길,25.0,
강남구,논현동,273,13,논현동근린생활시설,서울특별시 강남구 봉은사로43길,21.0,
강남구,논현동,147,17,리안펠리스,서울특별시 강남구 학동로20길,68.0,
강남구,논현동,60,18,논현동OO빌딩,서울특별시 강남구 도산대로34길,6.0,0.0
강남구,논현동,253,11,ZOAZOA빌딩,서울특별시 강남구 학동로50길,36.0,
강남구,논현동,28,12,프리모빌라,서울특별시 강남구 학동로19길,39.0,
강남구,논현동,108,0,논현웰스톤,서울특별시 강남구 학동로43길,38.0,
강남구,논현동,211,23,중건빌딩,서울특별시 강남구 언주로125길,4.0,0.0
강남구,논현동,268,11,진영빌딩,서울특별시 강남구 선릉로,613.0,0.0
강남구,논현동,246,5,디에이,서울특별시 강남구 학동로42길,17.0,0.0
강남구,논현동,183,0,부경빌딩,서울특별시 강남구 강남대로118길,12.0,
강남구,논현동,137,0,논현동 137 공동주택,서울특별시 강남구 학동로18길,18.0,
강남구,논현동,29,0,경호시설,서울특별시 강남구 학동로23길,42.0,
강남구,논현동,2,9,대기빌딩,서울특별시 강남구 도산대로4길,13.0,0.0
강남구,논현동,128,3,티앤피세라믹,서울특별시 강남구 학동로24길,5.0,
강남구,논현동,213,36,논현동 213-36 제2종근린생활시설 (정영석),서울특별시 강남구 논현로128길,22.0,4.0
강남구,논현동,10,29,THE Y D,서울특별시 강남구 논현로145길,30.0,0.0
강남구,논현동,76,7,논현동 76-7 제2종근린생활시설,서울특별시 강남구 언주로141길,29.0,4.0
강남구,논현동,122,12,TIM,서울특별시 강남구 학동로6길,6.0,9.0
강남구,논현동,33,18,Cheonjo Building,서울특별시 강남구 논현로,733.0,
강남구,논현동,69,0,언북중학교,서울특별시 강남구 도산대로38길,27.0,0.0
강남구,논현동,89,7,차이빌딩,서울특별시 강남구 논현로132길,40.0,
강남구,논현동,99,14,유나스빌딩,서울특별시 강남구 도산대로50길,25.0,0.0
강남구,논현동,12,18,JU 빌딩,서울특별시 강남구 논현로145길,56.0,0.0
강남구,논현동,240,10,메이트리 빌딩(matree B/D),서울특별시 강남구 학동로,336.0,
강남구,논현동,165,8,HM타워,서울특별시 강남구 강남대로,492.0,
강남구,논현동,131,6,폼20빌딩,서울특별시 강남구 논현로127길,13.0,10.0
강남구,논현동,238,2,곤비,서울특별시 강남구 학동로,306.0,
강남구,논현동,106,0,펜트힐 캐스케이드,서울특별시 강남구 언주로,720.0,
강남구,논현동,186,7,네트빌,서울특별시 강남구 강남대로114길,33.0,
강남구,논현동,99,16,SEM빌딩,서울특별시 강남구 도산대로50길,25.0,5.0
강남구,논현동,269,7,함하우스,서울특별시 강남구 봉은사로51길,23.0,
강남구,논현동,271,15,두오빌딩,서울특별시 강남구 봉은사로47길,19.0,5.0
강남구,논현동,97,22,플래툰 전시장,서울특별시 강남구 언주로148길,5.0,
강남구,논현동,268,9,꿈꾸지오,서울특별시 강남구 봉은사로51길,20.0,1.0
강남구,논현동,118,13,퀘이커즈빌딩(QUAKERZ),서울특별시 강남구 학동로,329.0,
강남구,논현동,165,1,금강제화,서울특별시 강남구 강남대로,500.0,
강남구,논현동,251,3,해피드림하우스,서울특별시 강남구 언주로124길,29.0,
강남구,논현동,88,7,씨엘타워,서울특별시 강남구 학동로,215.0,
강남구,논현동,105,0,동현상가,,,
강남구,논현동,62,0,연승빌딩,서울특별시 강남구 도산대로,228.0,
강남구,논현동,149,32,논현동 149-32 도시형주택주택,서울특별시 강남구 논현로123길,52.0,0.0
강남구,논현동,16,44,COMSEL KOREA 논현동사옥,서울특별시 강남구 강남대로146길,17.0,0.0
강남구,논현동,203,1,거평타운오피스텔,서울특별시 강남구 봉은사로,129.0,
강남구,논현동,13,13,빌딩 AN,서울특별시 강남구 도산대로8길,17.0,11.0
강남구,논현동,151,21,논현동다가구주택,서울특별시 강남구 학동로28길,34.0,
강남구,논현동,257,1,조안하우스,서울특별시 강남구 언주로124길,42.0,
강남구,논현동,142,1,비전타워,서울특별시 강남구 강남대로,540.0,
강남구,논현동,264,3,그린빌에이동,서울특별시 강남구 선릉로119길,35.0,0.0
강남구,논현동,268,12,그랑디오스 아파트,서울특별시 강남구 봉은사로51길,18.0,0.0
강남구,논현동,58,7,태석빌딩,서울특별시 강남구 학동로,177.0,
강남구,논현동,170,22,펠리즈칼튼,서울특별시 강남구 강남대로120길,55.0,
강남구,논현동,225,6,논현 아이파크,서울특별시 강남구 언주로,615.0,
강남구,논현동,189,5,백년빌,서울특별시 강남구 봉은사로13길,26.0,0.0
강남구,논현동,60,0,루시아 도산 208,서울특별시 강남구 도산대로,208.0,
강남구,논현동,6,21,세양 APEX-TOWER,서울특별시 강남구 도산대로,158.0,
강남구,논현동,116,6,221B Avenue,서울특별시 강남구 학동로43길,6.0,0.0
강남구,논현동,197,15,삼성그린,서울특별시 강남구 강남대로114길,34.0,
강남구,논현동,242,29,라이즈스퀘어,서울특별시 강남구 선릉로,667.0,
강남구,논현동,77,9,원파인데이빌딩,서울특별시 강남구 언주로135길,32.0,3.0
강남구,논현동,107,6,이레빌라,서울특별시 강남구 언주로136길,15.0,13.0
강남구,논현동,267,23,마블하우스,서울특별시 강남구 봉은사로51길,36.0,0.0
강남구,논현동,52,3,에버엠,서울특별시 강남구 학동로3길,2.0,
강남구,논현동,28,2,나인빌딩,서울특별시 강남구 논현로135길,48.0,
강남구,논현동,63,3,큐비스트,서울특별시 강남구 언주로149길,11.0,0.0
강남구,논현동,75,11,리치빌,서울특별시 강남구 논현로140길,27.0,0.0
강남구,논현동,58,2,마일스 디오빌,서울특별시 강남구 학동로,165.0,
강남구,논현동,70,6,트리스빌딩,서울특별시 강남구 언주로,727.0,0.0
강남구,논현동,4,12,149에비뉴,서울특별시 강남구 논현로149길,76.0,
강남구,논현동,241,1,강남파라곤,서울특별시 강남구 학동로,338.0,
강남구,논현동,201,11,호텔 더 디자이너스 리즈 강남 프리미어 주건축물제1동,,,
강남구,논현동,57,1,하우트리스,서울특별시 강남구 논현로131길,45.0,0.0
강남구,논현동,237,0,논현237빌딩,서울특별시 강남구 언주로113길,7.0,
강남구,논현동,91,20,EG CORPORATION,서울특별시 강남구 언주로,736.0,
강남구,논현동,25,10,갑동,서울특별시 강남구 강남대로136길,55.0,0.0
강남구,논현동,194,22,이산아파트,서울특별시 강남구 논현로111길,34.0,0.0
강남구,논현동,99,32,R&G 빌딩,서울특별시 강남구 선릉로145길,11.0,0.0
강남구,논현동,146,0,스퀘어146,서울특별시 강남구 강남대로126길,30.0,0.0
강남구,논현동,78,19,패스워드 빌딩,서울특별시 강남구 학동로33길,31.0,
강남구,논현동,234,5,더케아,서울특별시 강남구 봉은사로29길,9.0,2.0
강남구,논현동,246,0,메종246빌딩,서울특별시 강남구 언주로130길,12.0,0.0
강남구,논현동,108,8,리노위즈 빌딩,서울특별시 강남구 학동로47길,21.0,0.0
강남구,논현동,39,18,성도빌딩,서울특별시 강남구 논현로131길,30.0,0.0
강남구,논현동,190,2,진흥펠리체A동,서울특별시 강남구 논현로115길,19.0,0.0
강남구,논현동,42,6,인본,서울특별시 강남구 학동로17길,13.0,0.0
강남구,논현동,183,14,서진플로렌스183스튜디오,서울특별시 강남구 강남대로116길,27.0,0.0
강남구,논현동,136,39,케아하우스 23차,서울특별시 강남구 강남대로126길,65.0,1.0
강남구,논현동,130,19,힐스빌리지,서울특별시 강남구 학동로28길,19.0,4.0
강남구,논현동,197,7,우림스타빌,서울특별시 강남구 강남대로114길,28.0,0.0
강남구,논현동,170,6,서강헌,서울특별시 강남구 논현로115길,63.0,0.0
강남구,논현동,67,8,PLUS678,서울특별시 강남구 도산대로30길,21.0,7.0
강남구,논현동,246,18,다세대주택(3세대),서울특별시 강남구 학동로44길,14.0,
강남구,논현동,33,15,수환빌딩,서울특별시 강남구 도산대로28길,26.0,0.0
강남구,논현동,58,3,삼익악기 빌딩,서울특별시 강남구 학동로,171.0,
강남구,논현동,87,0,우성빌딩,서울특별시 강남구 논현로,704.0,
강남구,논현동,93,3,서림빌딩,서울특별시 강남구 도산대로,330.0,
강남구,논현동,212,21,조이빌딩,서울특별시 강남구 언주로125길,10.0,
강남구,논현동,74,10,프리모펠리스빌딩,서울특별시 강남구 도산대로30길,32.0,
강남구,논현동,17,0,동신빌딩,서울특별시 강남구 강남대로,600.0,
강남구,논현동,16,0,논현동 K 빌딩,서울특별시 강남구 강남대로150길,6.0,0.0
강남구,논현동,241,3,강남구청역 에스케이 허브 블루,서울특별시 강남구 학동로,342.0,
강남구,논현동,16,39,큐브빌딩,서울특별시 강남구 강남대로146길,7.0,3.0
강남구,논현동,162,5,논현 알베로,서울특별시 강남구 학동로4길,43.0,8.0
강남구,논현동,263,12,케아 하우스 13차,서울특별시 강남구 학동로42길,67.0,13.0
강남구,논현동,246,3,동인빌딩,서울특별시 강남구 언주로130길,18.0,0.0
강남구,논현동,42,3,논현동빌라,서울특별시 강남구 학동로11길,20.0,10.0
강남구,논현동,61,5,DMCC,서울특별시 강남구 도산대로,224.0,0.0
강남구,논현동,270,42,7storey,서울특별시 강남구 선릉로111길,22.0,
강남구,논현동,197,25,도연빌딩,서울특별시 강남구 봉은사로5길,10.0,
강남구,논현동,112,16,디앤씨,서울특별시 강남구 선릉로133길,17.0,
강남구,논현동,265,24,논현동 265-24 제2종근린생활시설 (주식회사 끌리메),서울특별시 강남구 선릉로115길,24.0,0.0
강남구,논현동,132,16,연립주택(8세대),서울특별시 강남구 학동로26길,26.0,
강남구,논현동,57,7,리손빌,서울특별시 강남구 논현로131길,35.0,
강남구,논현동,27,6,아바드빌딩,서울특별시 강남구 학동로23길,49.0,
강남구,논현동,193,31,미소지움빌라,서울특별시 강남구 논현로111길,20.0,4.0
강남구,논현동,65,16,논현동 65-16 제2종근린생활시설 (유재범),서울특별시 강남구 도산대로30길,13.0,0.0
강남구,논현동,206,10,여러분빌딩,서울특별시 강남구 봉은사로,171.0,
강남구,논현동,119,2,논현동 119-2 근생 및 업무시설,서울특별시 강남구 선릉로,703.0,
강남구,논현동,160,1,조안빌딩,서울특별시 강남구 강남대로124길,34.0,
강남구,논현동,216,1,두영아파트,서울특별시 강남구 논현로124길,8.0,0.0
강남구,논현동,66,22,휴민아넥스 빌딩,서울특별시 강남구 도산대로30길,20.0,1.0
강남구,논현동,272,17,ASTRO,서울특별시 강남구 언주로114길,29.0,9.0
강남구,논현동,22,0,논현아파트 201동,서울특별시 강남구 강남대로146길,28.0,0.0
강남구,논현동,15,6,퀸스빌,서울특별시 강남구 강남대로146길,41.0,0.0
강남구,논현동,90,1,MH빌딩,서울특별시 강남구 언주로,707.0,
강남구,논현동,192,4,SALT(솔트)B/D,서울특별시 강남구 논현로,611.0,
강남구,논현동,219,10,첼시하우스2,서울특별시 강남구 학동로30길,37.0,18.0
강남구,논현동,267,15,싸이더스에이치큐타워,서울특별시 강남구 선릉로,629.0,0.0
강남구,논현동,165,0,서희TOWER,서울특별시 강남구 강남대로,502.0,
강남구,논현동,172,11,베스트빌,서울특별시 강남구 봉은사로11길,43.0,0.0
강남구,논현동,24,2,시니스트 빌딩,,,
강남구,논현동,113,4,논현밸류II,서울특별시 강남구 언주로136길,32.0,
강남구,논현동,154,2,서진플로렌스힐탑,서울특별시 강남구 학동로26길,39.0,
강남구,논현동,49,18,남종빌딩,서울특별시 강남구 강남대로132길,5.0,0.0
강남구,논현동,111,29,세원 빌딩,서울특별시 강남구 선릉로131길,4.0,
강남구,논현동,70,10,씨에스윈드본사,서울특별시 강남구 언주로,723.0,
강남구,논현동,277,7,이안빌딩,서울특별시 강남구 선릉로111길,37.0,
강남구,논현동,201,5,왈츠호텔,서울특별시 강남구 강남대로112길,20.0,
강남구,논현동,175,27,플라츠언주 175,서울특별시 강남구 봉은사로25길,32.0,0.0
강남구,논현동,56,14,(주)에땅빌딩,서울특별시 강남구 학동로11길,6.0,
강남구,논현동,86,15,승창빌딩 II,서울특별시 강남구 학동로31길,13.0,
강남구,논현동,102,18,엘리자베스(ELISABETH),서울특별시 강남구 선릉로,739.0,
강남구,논현동,143,14,미사랑성형외과치과,서울특별시 강남구 강남대로,526.0,
강남구,논현동,221,7,한양수자인 어반게이트,서울특별시 강남구 봉은사로29길,35.0,
강남구,논현동,105,0,동현아파트 제6동,서울특별시 강남구 언주로146길,18.0,
강남구,논현동,32,3,논현동 힐스빌 6차,서울특별시 강남구 논현로145길,15.0,0.0
강남구,논현동,51,0,로뎀빌딩,서울특별시 강남구 강남대로132길,10.0,
강남구,논현동,107,16,더피케이(The PK),서울특별시 강남구 언주로138길,13.0,
강남구,논현동,259,10,플레이스사칠삼(473),서울특별시 강남구 학동로44길,47.0,3.0
강남구,논현동,158,15,벨라움,서울특별시 강남구 강남대로122길,61.0,1.0
강남구,논현동,137,1,논현빌,서울특별시 강남구 강남대로126길,68.0,
강남구,논현동,172,2,파크캐슬 A동,서울특별시 강남구 논현로121길,59.0,
강남구,논현동,230,21,동광팰리스A동,서울특별시 강남구 봉은사로37길,21.0,
강남구,논현동,170,4,로얄캐슬,서울특별시 강남구 논현로115길,67.0,
강남구,논현동,76,1,논현동 76-1 제1종근린생활시설 (팍스콤),서울특별시 강남구 언주로141길,35.0,0.0
강남구,논현동,105,0,동현아파트 제4동,서울특별시 강남구 언주로146길,18.0,
강남구,논현동,224,20,논현동 224-20 제2종근린생활시설,서울특별시 강남구 논현로118길,27.0,0.0
강남구,논현동,76,4,윈저빌,서울특별시 강남구 논현로142길,33.0,0.0
강남구,논현동,59,0,강남을지병원,서울특별시 강남구 도산대로,202.0,
강남구,논현동,270,2,공간3차,서울특별시 강남구 선릉로115길,23.0,0.0
강남구,논현동,122,24,바른본빌딩,서울특별시 강남구 강남대로128길,21.0,
강남구,논현동,60,8,1313 빌딩,서울특별시 강남구 도산대로,216.0,0.0
강남구,논현동,212,5,엠제이빌딩,서울특별시 강남구 언주로129길,13.0,
강남구,논현동,214,0,.,서울특별시 강남구 학동로30길,19.0,
강남구,논현동,180,16,세림빌딩,서울특별시 강남구 강남대로118길,55.0,
강남구,논현동,13,2,2 wai B/D,서울특별시 강남구 도산대로8길,13.0,0.0
강남구,논현동,94,2,94-2 학일빌딩,서울특별시 강남구 도산대로,336.0,0.0
강남구,논현동,125,7,PCN빌딩,서울특별시 강남구 학동로,146.0,0.0
강남구,논현동,272,13,논현재,서울특별시 강남구 선릉로111길,38.0,17.0
강남구,논현동,208,0,용문빌딩,서울특별시 강남구 학동로,208.0,
강남구,논현동,229,17,모던클래식하우스,서울특별시 강남구 봉은사로29길,24.0,8.0
강남구,논현동,10,28,선양빌라,서울특별시 강남구 논현로145길,32.0,0.0
강남구,논현동,99,0,SR99,서울특별시 강남구 도산대로50길,21.0,
강남구,논현동,194,5,다세대주택(8세대),서울특별시 강남구 논현로113길,45.0,0.0
강남구,논현동,57,3,GRACE 573 (그레이스 573),서울특별시 강남구 논현로131길,43.0,0.0
강남구,논현동,188,3,아이파크,서울특별시 강남구 강남대로120길,70.0,0.0
강남구,논현동,271,12,소노스페이스(Sogno Space),서울특별시 강남구 선릉로111길,38.0,14.0
강남구,논현동,28,17,논현아테나니케,서울특별시 강남구 학동로19길,34.0,0.0
강남구,논현동,107,14,에키움빌딩,서울특별시 강남구 학동로41길,32.0,6.0
강남구,논현동,190,20,진흥펠리체 B,서울특별시 강남구 논현로115길,21.0,
강남구,논현동,39,2,논현조앤리빌딩,서울특별시 강남구 학동로19길,22.0,
강남구,논현동,215,7,논현동 215-7 근린생활시설,서울특별시 강남구 학동로30길,18.0,
강남구,논현동,30,0,힐스빌3차,서울특별시 강남구 학동로23길,50.0,0.0
강남구,논현동,32,4,논현동 힐스빌 5차,서울특별시 강남구 논현로145길,11.0,
강남구,논현동,107,0,디랩스 107,서울특별시 강남구 학동로41길,34.0,
강남구,논현동,215,14,논현아트빌,서울특별시 강남구 논현로124길,7.0,
강남구,논현동,206,1,논현동 K-Hotel,서울특별시 강남구 봉은사로,155.0,
강남구,논현동,36,10,논현동 36-10,서울특별시 강남구 논현로133길,10.0,
강남구,논현동,178,11,트리니티,서울특별시 강남구 논현로115길,40.0,0.0
강남구,논현동,151,12,이너빌,서울특별시 강남구 논현로123길,13.0,5.0
강남구,논현동,99,10,새하늘빌딩,서울특별시 강남구 선릉로145길,19.0,1.0
강남구,논현동,271,16,트리즈 빌딩,서울특별시 강남구 봉은사로47길,19.0,3.0
강남구,논현동,67,20,소리솜씨 빌딩,서울특별시 강남구 논현로146길,23.0,
강남구,논현동,9,10,N910,서울특별시 강남구 논현로145길,18.0,0.0
강남구,논현동,196,2,현영아트빌B,서울특별시 강남구 강남대로114길,42.0,0.0
강남구,논현동,261,1,엘지유플러스 논현IDC,서울특별시 강남구 언주로,616.0,
강남구,논현동,47,10,라디안,서울특별시 강남구 학동로5길,21.0,
강남구,논현동,244,17,더하우스,서울특별시 강남구 선릉로125길,22.0,
강남구,논현동,57,27,LH빌딩,서울특별시 강남구 학동로,151.0,
강남구,논현동,268,16,발레아카데미,서울특별시 강남구 선릉로111길,6.0,
강남구,논현동,10,9,NBN빌딩,서울특별시 강남구 논현로149길,29.0,0.0
강남구,논현동,223,4,쏘메이빌딩,서울특별시 강남구 언주로121길,13.0,
강남구,논현동,218,7,란 하우스,서울특별시 강남구 언주로125길,3.0,8.0
강남구,논현동,51,6,더 퍼스트 빌딩,서울특별시 강남구 학동로,107.0,
강남구,논현동,261,7,현대넥서스아파트,서울특별시 강남구 언주로122길,6.0,0.0
강남구,논현동,118,8,더원 센트럴,서울특별시 강남구 학동로53길,3.0,8.0
강남구,논현동,7,5,효진빌딩,서울특별시 강남구 도산대로24길,7.0,
강남구,논현동,34,23,에르고슬립빌딩,서울특별시 강남구 논현로,721.0,
강남구,논현동,206,3,ST빌딩,서울특별시 강남구 논현로111길,23.0,0.0
강남구,논현동,124,3,인픽스 빌딩,서울특별시 강남구 학동로,126.0,0.0
강남구,논현동,46,2,힐스빌7차,서울특별시 강남구 학동로5길,22.0,
강남구,논현동,240,2,북방섬유빌딩,서울특별시 강남구 학동로,326.0,0.0
